歌名,歌手,曲风,推荐标签,语种,BPM,乐评
ineedyou.,vietra、,另类/独立-独立流行、,,英语,66,
Girl In the Mirror,Sophia Grace、Silento、,流行-欧美流行、,甜蜜、抒情、动感、可爱、快乐、爱情、活力、放松、治愈、轻快、正能量、极限运动、感人、,英语,134,
feelings are fatal (cover mxmtoon),mich、,流行、,甜蜜、可爱、快乐、爱情、,英语,60,
Fast Lane,NIVIRO、PollyAnna、,电子-未来弹跳、,动感、活力、夜店、酒吧、,英语,127,
Bad,Lennon Stella、,流行-欧美流行、,清新、动感、慵懒、放松、酒吧、,英语,68,
Over My Head,Echosmith、,流行-欧美流行、,动感、,英语,105,
ƒ33l∫,к3ssү、,流行、,轻快、快乐、,英语,146,
It's You,Molly Kate Kestner、,流行、,动感、悲伤、苦情、,英语,131,
It's You,Vasco、Jerry Abbott、,原声带-电视剧原声、,热血、动感、KTV、,英语,,
Your Laws,群星、,原声带-电视剧原声、,抒情、悲伤、放松、治愈、,英语,,
Smoking Gun,Rob Bagshaw、,原声带-电视剧原声、,热血、动感、活力、,英语,,
LA VIE EN ROSE,小野リサ、,爵士-巴萨诺瓦、,抒情、爱情、慵懒、浪漫、放松、咖啡厅、婚礼、酒吧、,法语,83,
Love Is A Bad Word,Kiiara、,流行-欧美流行、,动感、快乐、活力、轻快、,英语,84,
TOXIC（Cover ）,Hanser、,二次元-唱见、,抒情、思念、,英语,143,
Goodbye,Alora & Senii、Neea、,流行-欧美流行、,动感、活力、放松、,英语,121,
Oblivious,Virani、Lene Thorud、,电子-热带浩室舞曲、,可爱、快乐、放松、,英语,110,
Chance,Aspyer、Kyle Reynolds、Carly Jay、,电子-未来贝斯、,热血、抒情、清新、动感、梦幻、快乐、活力、放松、酒吧、轻快、,英语,82,
I Don't Wanna Be Friends,Kiiara、,流行、,动感、活力、,英语,103,
Wild,Jonas Blue、Chelcee Grimes、TINI、Jhayco、,电子、,动感、活力、,英语,105,
Tell Me,Andrew M.、Davina、ED'N'RAY、,流行-韩国流行、,动感、快乐、放松、,英语,119,
This Feeling,The Chainsmokers、Kelsea Ballerini、,电子-电子流行、,动感、活力、学习、夜店、,英语,105,
Mood,Felix Cartal、,电子-电子舞曲、流行、,动感、活力、旅游、,英语,118,
foryou,vietra、,流行、,抒情、放松、,英语,80,
Instant Gratification (Marky Style & Guy Gabriel Remix),Miranda Glory、Marky Style、Guy Gabriel、,电子-电子流行、,动感、夜店、酒吧、,英语,106,
Crooked,Steve Void、,电子、流行、,清新、放松、婚礼、,英语,136,
Medusa,Kailee Morgue、,另类/独立、,清新、动感、放松、,英语,120,
Heartbreak Back,Frank Walker、Riley Biederer、,电子、,动感、酒吧、,英语,92,
U Got Me,Julie Bergan、,流行、,动感、,英语,77,
F5,JasmineSokko楚晴、,流行、,动感、快乐、活力、夜店、旅游、,英语,118,
See From The Sea,Deepshower、YESEO、,电子、,动感、,英语,115,
Two Punks In Love,Bülow、,流行-欧美流行、,抒情、清新、快乐、慵懒、放松、正能量、,英语,94,
Better Me (Home demo : Butterscotch),AGA、,流行、,抒情、悲伤、放松、治愈、孤独、,英语,65,
"Sit Still, Look Pretty",Daya、,流行、,动感、快乐、活力、,英语,90,
cliché,mxmtoon、,民谣、,抒情、悲伤、慵懒、放松、神秘、,英语,95,
Strangers Like Us,Ale Q、,电子-Electronica、流行、,清新、动感、放松、,英语,105,
Currency,Ivy Adara、,流行-欧美流行、,热血、抒情、动感、可爱、快乐、活力、,英语,88,
Kool Aid,Katelyn Tarver、,另类/独立、流行、,动感、酒吧、活力、放松、学习、清新、,英语,71,
Dark Passenger,Daniela Andrade、,民谣、,孤独、悲伤、,英语,,
Adrenaline (Original Mix),Brooke Williams、,流行-欧美流行、,动感、活力、,英语,99,
Money,Mia Vaile、,电子-电子流行、,动感、活力、,英语,75,
Superstar,Said The Sky、Dabin、Linn、,电子-Electronica、,清新、放松、治愈、酒吧、,英语,134,
Truest Lies (BEAUZ Remix),Far Out、BEAUZ、Karra、,电子-陷阱舞曲、,动感、活力、夜店、,英语,149,
When the Summer Ends,Savoir Adore、,另类/独立-另类流行、,爱情、慵懒、浪漫、放松、,英语,107,
Every Breath You Take,Karen Souza、,爵士-巴萨诺瓦、,动感、可爱、快乐、酒吧、,英语,119,
2D,JasmineSokko楚晴、,电子-电子流行、流行、,动感、快乐、学习、,英语,92,
Wildflower,Ida Red、,流行-欧美流行、,甜蜜、清新、动感、可爱、快乐、爱情、慵懒、浪漫、活力、放松、夜店、轻快、,英语,118,
Kiss Me For Christmas,Jessica Simpson、,,抒情、放松、,英语,,
Care for You,Lisa Bund、,流行、,抒情、悲伤、放松、治愈、KTV、,英语,,
Boys,Charli XCX、,流行-欧美流行、,甜蜜、动感、可爱、快乐、爱情、活力、愤怒、KTV、轻快、,英语,139,
2 Soon,Jon Young、,流行-欧美流行、嘻哈说唱、,清新、爱情、放松、酒吧、,英语,152,
Turn It Up,Elysa、s7erre、,电子-电子流行、,抒情、清新、动感、快乐、活力、放松、轻快、正能量、,英语,88,
Sway,Tove Styrke、,流行-欧美流行、,甜蜜、抒情、清新、动感、可爱、快乐、爱情、慵懒、放松、学习、轻快、,英语,120,
HURT,JasmineSokko楚晴、,电子、流行、,快乐、酒吧、轻快、,英语,105,
Line by Line,PREP、Cory Wong、Paul Jackson Jr、,电子-新迪斯科、,快乐、爱情、慵懒、浪漫、放松、,英语,92,
Shortie,Hannah Georgas、,另类/独立-另类流行、,动感、可爱、快乐、活力、轻快、,英语,131,
Make You Remember,Your Friends、Lazy Weekends、,流行-欧美流行、,甜蜜、抒情、清新、动感、快乐、爱情、思念、活力、放松、,英语,140,
Die Hard,Refeci、Emelie Cyréus、,电子-电子流行、,热血、抒情、清新、动感、悲伤、梦幻、快乐、思念、活力、放松、治愈、酒吧、轻快、正能量、大气、极限运动、举铁、感人、,英语,74,
Bad Ideas,Tessa Violet、,流行-欧美流行、,甜蜜、热血、抒情、清新、动感、可爱、快乐、爱情、慵懒、放松、学习、校园、轻快、,英语,79,
feelings are fatal,mxmtoon、,流行-欧美流行、,甜蜜、抒情、爱情、浪漫、放松、,英语,127,
she was a pretty one,lanie ❀、Pao Gumba、,流行-欧美流行、,甜蜜、抒情、动感、紧张、悲伤、快乐、爱情、浪漫、活力、放松、神秘、咖啡厅、正能量、,英语,171,
Tetris,MADILYN、,流行-欧美流行、,动感、放松、,英语,142,
Side by Side,Ameria、YungSnapLorde、,流行-欧美流行、,清新、放松、,英语,98,
Brave,Fancy Cars、,电子、,动感、活力、酒吧、,英语,86,
Shore,Daniela Andrade、,流行、,爱情、慵懒、浪漫、放松、,英语,83,
Valentine,Kina Grannis、,流行-欧美流行、,清新、放松、婚礼、,英语,124,
Be My Love,2 Man Embassy、Emily Coulston、,流行、,动感、散步、清新、放松、,英语,100,
Rooftop,Clara Mae、,流行、,动感、活力、旅游、,英语,86,
Crush,Tessa Violet、,节奏布鲁斯、,甜蜜、动感、快乐、爱情、活力、酒吧、轻快、,英语,135,
Rebels,Ivy Adara、,流行-欧美流行、民谣-流行民谣、,清新、动感、慵懒、放松、正能量、,英语,103,
Famous,Sophie Rose、,流行-欧美流行、,抒情、清新、动感、可爱、快乐、爱情、思念、慵懒、浪漫、放松、酒吧、舞会、轻快、正能量、极限运动、举铁、,英语,103,
Stop,le Shuuk、Max Lean、TOSH、,电子-电子流行、,清新、动感、活力、放松、,英语,67,
Autumn Breeze,JIDA、Rachel Lim、,节奏布鲁斯-当代节奏布鲁斯、,甜蜜、抒情、清新、爱情、慵懒、浪漫、放松、,英语,75,
Don't Talk About It,UØ、LilLy、,电子-电子流行、,清新、快乐、放松、酒吧、散步、,英语,105,
If U Love Me,Guy Gabriel、Leah Marlene、,电子-浩室舞曲、流行、,动感、,英语,107,
in love,vietra、,流行-欧美流行、,甜蜜、抒情、动感、悲伤、平静、爱情、思念、慵懒、浪漫、放松、咖啡厅、酒吧、,英语,79,
Thinkin Bout You (Frank Ocean Cover),Clair、,民谣、,抒情、清新、思念、慵懒、放松、酒吧、旅游、,英语,110,
I Wanna Know,NOTD、Bea Miller、,流行-欧美流行、,动感、活力、,英语,59,
Heartbeat,Rival、Cadmium、Veronica Bravo、,电子-电子流行、,放松、,英语,75,
Second Nature,Stalking Gia、,摇滚-梦幻流行、另类/独立、,动感、活力、放松、,英语,109,
Blue (West Coast Massive Remix),Caroline Pennell、West Coast Massive、,节奏布鲁斯、,酒吧、动感、放松、活力、,英语,173,
Shadows,Aero Chord、Nevve、,电子-电子流行、,动感、爱情、活力、夜店、极限运动、,英语,94,
Sober (Midsplit X NGO Remix),Midsplit、NGO、Cheat Codes、Nicky Romero、,电子、,动感、活力、夜店、,英语,,
Outside,Palm Trees、MdL、Abi F Jones、,电子-热带浩室舞曲、,抒情、动感、活力、酒吧、极限运动、,英语,89,
Leaving,Ekali、Yuna、,电子、,清新、动感、可爱、快乐、放松、轻快、散步、,英语,94,
Nothing More,Bvrnout、Cadence Ludden、,电子-热带浩室舞曲、,清新、动感、活力、放松、,英语,100,
Something,mxmtoon、,,清新、慵懒、放松、,英语,61,
Away We Go,Ted Nights、,电子-热带浩室舞曲、,清新、动感、梦幻、快乐、活力、放松、治愈、轻快、,英语,118,
Find Our Way,Midnight Kids、Klei、,电子-合成器流行、,热血、抒情、清新、动感、快乐、活力、放松、酒吧、,英语,115,
Superficial Love,Karim Mika、Gabs、,电子-未来贝斯、,,英语,75,
Nothing On Us,The Him、,电子-电子舞曲、,清新、动感、活力、放松、学习、夜店、旅游、,英语,125,
Hold Me Down,Noize Generation、Notelle、,流行-欧美流行、,清新、放松、,英语,106,
Alone,Feki、Polarheart、,电子-电子流行、,动感、活力、,英语,92,
Perfect Mess (feat. Laurell),Steve Void、Navarra、Laurell、,电子、流行-欧美流行、,清新、放松、,英语,142,
Say What You Like,Delta Jack、,电子-深浩室舞曲、,动感、活力、,英语,125,
Lay With Me,Phantoms、Vanessa Hudgens、,电子-新迪斯科、,动感、活力、夜店、,英语,104,
All The Girls,Marija、,流行-欧美流行、,动感、活力、,英语,93,
The In Between,Elephante、Anjulie、,电子-Electronica、,热血、清新、动感、放松、学习、夜店、,英语,159,
Lines,Bülow、,流行-欧美流行、,动感、快乐、慵懒、活力、放松、酒吧、轻快、,英语,83,
Believe In Me,Robin Knaak、,电子-电子流行、,可爱、快乐、,英语,115,
Famous,Ivy Adara、,流行-欧美流行、,热血、抒情、清新、动感、可爱、快乐、爱情、活力、放松、治愈、夜店、轻快、正能量、,英语,,
fish in the pool,ヘクとパスカル、,流行、,甜蜜、抒情、清新、梦幻、可爱、快乐、爱情、慵懒、浪漫、放松、治愈、轻快、,英语,146,
Airplane Mode (Instrumental),limbo、,流行-欧美流行、,甜蜜、抒情、悲伤、爱情、思念、,英语,119,
Best Days of My Life,Sons Of Maria、,电子-热带浩室舞曲、,动感、快乐、活力、放松、,英语,117,
Hello Kitty,Avril Lavigne、,流行-欧美流行、,动感、快乐、舞蹈、极限运动、,英语,127,
Rock N Roll,Avril Lavigne、,朋克-流行朋克、,热血、动感、活力、KTV、正能量、极限运动、,英语,92,
Crazy,Daniela Andrade、,流行、,抒情、放松、,英语,97,
Out of Love,INDIIA、Whitney Phillips、,流行、,旅游、动感、抒情、可爱、快乐、,英语,106,
Nobody Knows Me At All,The Weepies、Deb Talan、Steve Tannen、,民谣、,放松、治愈、孤独、悲伤、清新、,英语,117,
Comfortable (feat. Natalie Major),Steve Void、TELYKast、Natalie Major、,电子、流行、,清新、动感、梦幻、快乐、活力、放松、轻快、,英语,89,
Sunday Morning,Matoma、Josie Dunne、,电子、,热血、清新、动感、放松、,英语,125,
Moon River,Audrey Hepburn、,原声带-电影原声、乡村、,抒情、清新、爱情、慵懒、放松、咖啡厅、,英语,73,
Give Me Your Love,DEAMN、,电子-热带浩室舞曲、,,英语,105,
Alive,VVAVES、,流行-欧美流行、,动感、放松、酒吧、,英语,117,
Pathetic,Ninajirachi、NaaH、,另类/独立-独立流行、电子、,清新、动感、放松、酒吧、正能量、,英语,134,
Close to You,Lucian、JasmineSokko楚晴、,电子-电子舞曲、,甜蜜、抒情、清新、动感、可爱、快乐、爱情、思念、慵懒、活力、放松、愤怒、夜店、轻快、,英语,104,
I Heart U,Kretsen、Violet Days、,电子-未来贝斯、,抒情、清新、动感、快乐、爱情、思念、慵懒、浪漫、活力、放松、夜店、极限运动、,英语,93,
what i like about u,Jantine、Dante Klein、,电子-未来浩室、,热血、清新、动感、快乐、活力、放松、轻快、极限运动、,英语,126,
Take It From Me,The Weepies、Deb Talan、Steve Tannen、,流行-欧美流行、民谣、,抒情、动感、爱情、活力、放松、,英语,87,
Living To Love You,Sarah Connor、,原声带-电视剧原声、,抒情、悲伤、,英语,68,
Say You Love Me,Patti Austin、,原声带-电视剧原声、节奏布鲁斯-灵魂乐、,清新、放松、KTV、,英语,74,
I Hate You But I Love You,Russian Red、,流行-欧美流行、,抒情、清新、悲伤、爱情、放松、KTV、,英语,98,
Confidence,Gjan、,流行-欧美流行、,动感、活力、旅游、极限运动、,英语,99,
Cut Loose,Emma Bale、,电子-电子流行、流行、,清新、动感、可爱、快乐、活力、放松、夜店、酒吧、极限运动、,英语,103,
Days And Moons,Elsa Kopf、,原声带-电视剧原声、流行、,抒情、清新、悲伤、慵懒、放松、孤独、,英语,67,
Forget to Forget,SHY Martin、,流行-欧美流行、,甜蜜、清新、动感、快乐、爱情、活力、放松、学习、轻快、,英语,110,
Duet,Rachael Yamagata、,民谣-当代民谣、,抒情、清新、爱情、慵懒、浪漫、放松、学习、,英语,63,
Halo,Lotte Kestner、,流行-欧美流行、,抒情、动感、悲伤、憧憬、孤独、酒吧、,英语,110,
Creep,Daniela Andrade、,另类/独立-独立流行、,抒情、悲伤、爱情、慵懒、浪漫、放松、孤独、冥想、酒吧、,英语,74,
A Thousand Miles,Vanessa Carlton、,流行-欧美流行、,悲伤、抑郁、放松、治愈、正能量、举铁、,英语,95,
I Really Like You,Carly Rae Jepsen、,电子、流行-欧美流行、,甜蜜、热血、抒情、动感、快乐、爱情、思念、浪漫、活力、KTV、咖啡厅、婚礼、酒吧、轻快、极限运动、,英语,122,
Chasing All the Stars,Fleurie、,流行-欧美流行、,抒情、悲伤、,英语,108,
Call Me Maybe,Carly Rae Jepsen、,流行-欧美流行、,快乐、放松、轻快、极限运动、,英语,120,
Better in Time,Leona Lewis、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、悲伤、快乐、爱情、浪漫、活力、酒吧、轻快、正能量、,英语,82,
Snowflake,Sia、,流行-欧美流行、,慵懒、放松、,英语,66,
Expression，When Nostalgia Came,陈淑婷KelsiChen、,另类/独立、,抒情、放松、,英语,69,
Mambo,Tropkillaz、,电子-陷阱舞曲、,动感、快乐、活力、放松、夜店、,意大利语,147,
Should I,Phoebe Ryan、,电子-合成器流行、,甜蜜、清新、动感、快乐、爱情、放松、轻快、,英语,120,
I'm Not Her,Clara Mae、,流行-欧美流行、,动感、活力、,英语,84,
Sway,Syn Cole、Nevve、,电子-未来贝斯、,热血、动感、爱情、浪漫、活力、酒吧、正能量、极限运动、,英语,145,
Love Me Like You Do,Ellie Goulding、,原声带-电影原声、流行-欧美流行、,甜蜜、热血、抒情、动感、梦幻、快乐、爱情、思念、慵懒、活力、放松、KTV、婚礼、酒吧、轻快、正能量、极限运动、,英语,95,
Unique,Headhunterz、Conro、Clara Mae、,电子-未来贝斯、,清新、动感、快乐、慵懒、活力、放松、夜店、正能量、极限运动、举铁、,英语,98,
Heartbeats,Amy Diamond、,流行-欧美流行、,抒情、清新、快乐、爱情、慵懒、放松、治愈、婚礼、轻快、,英语,140,
Your Song,Rita Ora、,流行-欧美流行、,抒情、清新、动感、快乐、爱情、活力、放松、咖啡厅、极限运动、,英语,117,
I Don't Wanna Live Forever,MADILYN、,流行-欧美流行、,抒情、动感、悲伤、放松、,英语,119,
Someone Like You,Adele、,节奏布鲁斯-流行灵魂乐、,抒情、悲伤、,英语,67,
Stay With Me,Furns、,电子-缓拍、,抒情、动感、爱情、慵懒、浪漫、放松、咖啡厅、,英语,120,
What U Do to Me,Roshelle、,流行、,动感、快乐、爱情、浪漫、活力、放松、治愈、夜店、,英语,142,
Mad Hatter,Melanie Martinez、,另类/独立-另类流行、,热血、动感、悲伤、孤独、学习、酒吧、极限运动、,英语,91,
Could This Be Love,Victoria Acosta、,流行-欧美流行、,甜蜜、幸福、悲伤、抑郁、快乐、爱情、放松、婚礼、,英语,139,
Nothing Hurts Like This,Slo、,流行-欧美流行、,抒情、动感、悲伤、梦幻、爱情、思念、浪漫、放松、治愈、咖啡厅、酒吧、,英语,69,
Lights Still On,廖隽嘉、,流行-华语流行、,放松、,英语,116,
Moshi Moshi,Poppy、,流行-欧美流行、,抒情、幸福、可爱、快乐、爱情、思念、轻快、,英语,121,
Why Would I Ever,Paula DeAnda、,节奏布鲁斯-当代节奏布鲁斯、,悲伤、,英语,72,
Every Moment Of My Life,Sarah Connor、,流行-欧美流行、,抒情、动感、爱情、浪漫、KTV、婚礼、,英语,65,
Gotta Have You,The Weepies、Deb Talan、Steve Tannen、,流行-欧美流行、民谣、,甜蜜、抒情、动感、快乐、爱情、浪漫、活力、放松、治愈、轻快、正能量、暴走、家务、通勤、,英语,75,
Why,Sabrina Carpenter、,流行-欧美流行、,热血、清新、动感、幸福、可爱、快乐、爱情、慵懒、浪漫、活力、放松、学习、酒吧、轻快、正能量、极限运动、,英语,89,
If A Song Could Get Me You,Marit Larsen、,流行-欧美流行、,清新、可爱、快乐、爱情、慵懒、浪漫、放松、旅游、,英语,91,
I Can Do It (Watch Me Now),Elin Lanto、,流行-欧美流行、,可爱、快乐、夜店、极限运动、,英语,91,
Imagine Me Without You,Jaci Velasquez、,流行-欧美流行、,抒情、放松、KTV、婚礼、,英语,118,
Think Again,Kate Havnevik、,另类/独立-独立流行、,甜蜜、抒情、清新、爱情、慵懒、放松、酒吧、,英语,107,
i hate u i love u,Biscuits、,流行-欧美流行、,抒情、悲伤、快乐、爱情、思念、慵懒、放松、憧憬、轻快、,英语,92,
Walk Away,Dia Frampton、,流行-欧美流行、,动感、快乐、爱情、活力、KTV、轻快、正能量、极限运动、,英语,111,
High,Tiffany Houghton、,流行-欧美流行、,热血、动感、快乐、轻快、极限运动、举铁、,英语,116,
Rollercoaster,Bean、,流行-欧美流行、,清新、动感、可爱、快乐、活力、放松、夜店、婚礼、轻快、极限运动、,英语,128,
Burn,Angelika Vee、,流行-欧美流行、,抒情、清新、动感、幸福、悲伤、快乐、爱情、思念、慵懒、浪漫、放松、酒吧、正能量、,英语,86,
Daydreamin',Ariana Grande、,节奏布鲁斯-流行灵魂乐、,甜蜜、爱情、婚礼、,英语,113,
La La Land,Aimee Allen、,流行、,清新、慵懒、放松、,英语,101,
Dark of Night,Little Birdy、,流行-欧美流行、,抒情、清新、爱情、慵懒、浪漫、放松、咖啡厅、,英语,170,
Snow In California,Ariana Grande、,,爱情、浪漫、,英语,135,
I'm Yours Under the Mistletoe（Cover Jason Mraz / Justin Bieber）,Cannie、,流行、,清新、动感、放松、婚礼、,英语,162,
Stupid Cupid,Mandy Moore、,原声带-电影原声、流行、,清新、可爱、快乐、放松、婚礼、,英语,138,
If I Die Young,The Band Perry、,乡村-乡村流行、流行、,抒情、清新、可爱、快乐、爱情、慵懒、浪漫、放松、KTV、轻快、,英语,65,
Apologize,OneRepublic、,摇滚-流行摇滚、,热血、抒情、动感、快乐、爱情、思念、放松、轻快、极限运动、,英语,117,
香水百合 (Live),张韶涵、周瑾、,原声带-综艺原声、流行-华语流行、,可爱、快乐、放松、KTV、,国语,148,
保护色,苏亦承、,原声带-电视剧原声、,抒情、悲伤、KTV、,国语,67,
听海,张惠妹、,流行-华语流行、,,国语,123,
7년간의 사랑,金贤政、,流行-韩国流行、,热血、动感、活力、夜店、极限运动、举铁、,韩语,141,
지금 이대로,US、,原声带-游戏原声、流行-流行舞曲、,热血、动感、活力、,韩语,131,
Let Go (The Train Vrs. Edit),7 Eleven、The Train、,电子、,动感、可爱、快乐、活力、夜店、,英语,136,
진달래 꽃,Maya、,金属、,抒情、夜店、,韩语,120,
Flute (Radio Edit),Barcode Brothers、,电子-电子舞曲、流行、,动感、活力、夜店、,英语,69,
Daddy DJ,Daddy DJ、,电子、,动感、夜店、极限运动、有氧、,英语,145,
I Will Show You,Ailee、,流行-韩国流行、,抒情、悲伤、快乐、爱情、苦情、,韩语,130,
Welcome To My Style,이정현、,流行-韩国流行、,动感、可爱、快乐、放松、,韩语,96,
My Oh My,Aqua、,电子-电子舞曲、流行、,动感、可爱、快乐、KTV、夜店、,英语,132,
Coturo (Radio Edit),Lika、,电子、,热血、动感、夜店、酒吧、举铁、,英语,128,
玩腻,M3、,慢摇DJ-中文DJ、,搞笑、KTV、夜店、正能量、极限运动、举铁、,国语,136,
Sha-La-La,Dreamhouse、,电子-迪斯科、,快乐、夜店、酒吧、,英语,127,
Geordie,Gabry Ponte、,电子、,动感、极限运动、活力、,西班牙语,136,
Dragonfly,Smile. DK、,电子、流行-流行舞曲、,动感、活力、,英语,133,
This Is How We Do It,Solid Base、,电子、,动感、活力、放松、夜店、,英语,68,
Angelina,Lou Bega、,电子、流行、,动感、快乐、搞笑、活力、轻快、正能量、,英语,125,
La La Love On My Mind,Ann Winsborn、,电子、流行、,,英语,125,
On the Radio,Groove Coverage、,电子-欧陆舞曲、,动感、快乐、活力、夜店、轻快、,英语,128,
You and Me,Solid Base、,电子、流行、,动感、活力、夜店、酒吧、极限运动、,英语,105,
Te pego e pa,Alex Ferrari、,慢摇DJ-慢摇、,,葡萄牙语,130,
寝たふり,AKB48、,流行-日本流行、,可爱、快乐、放松、KTV、,日语,122,
どうしても君が好きだ,AKB48、,流行-日本流行、,热血、动感、可爱、快乐、,日语,161,
モニカ、夜明けだ(48グループNEXT12),AKB48、,流行-日本流行、,热血、动感、活力、,日语,127,
Dreamin' girls,AKB48、,流行-日本流行、,热血、动感、活力、,日语,,
ヒグラシノコイ,AKB48、,流行-日本流行、,动感、活力、,日语,101,
孤独な星空(team A),AKB48、,流行-日本流行、,可爱、快乐、放松、KTV、,日语,119,
Hate(Team A),AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,111,
君と僕の関係(前田敦子、板野友美),AKB48、,流行-日本流行、,动感、活力、,日语,138,
君と虹と太陽と,AKB48、,流行-日本流行、,热血、动感、,日语,110,
Seventeen,AKB48、,流行-日本流行、,动感、活力、,日语,118,
ロマンス拳銃(Team B),AKB48、,流行-日本流行、,热血、动感、,日语,110,
诱惑のガーター,SDN48、,流行、,KTV、快乐、可爱、动感、,日语,,
最強ツインテール(U-16選抜2018),AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,138,
目を開けたままのファーストキス(Team 4),AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,,
梦は何度も生まれ変わる - AKB0048 ED,Animenz、,轻音乐、,放松、冥想、,纯音乐,,
「夢は何度も生まれ変わる」AKB0048ver. (M-28),高木洋、Slavek Kowalewski、,原声带、,平静、放松、治愈、,纯音乐,,
AKB0048スペシャルメドレー ~「希望について」·「Pioneer」·「ポニーテールとシュシュ」·「最終ベルが鳴る」·「転がる石になれ」·「希望について」~ (M-36),高木洋、Slavek Kowalewski、,原声带、,放松、可爱、快乐、,纯音乐,,
この涙を君に捧ぐ,NO NAME、,二次元-动漫主题曲、,可爱、快乐、,日语,105,
希望について (DJ AMAYA VS. GROOVEBOT REMIX),NO NAME (AKB0048)、,慢摇DJ-中文DJ、,动感、活力、热血、,日语,,
イチニノサン(大島優子、高城亜樹、永尾まりや、古川愛李、峯岸みなみ),AKB48、,流行-日本流行、,,日语,,
右肩,高橋みなみ、,流行-日本流行、,抒情、悲伤、放松、治愈、,日语,,
失恋、ありがとう,AKB48、,流行-日本流行、,,日语,151,
NO WAY MAN,AKB48、,流行-日本流行、,动感、活力、,日语,125,
センチメンタルトレイン,AKB48、,流行-日本流行、,热血、动感、可爱、快乐、,日语,128,
アンジー,AKB48、,流行-日本流行、,,日语,137,
久しぶりのリップグロス,AKB48、,流行-日本流行、,可爱、快乐、放松、,日语,171,
サステナブル,AKB48、,流行-日本流行、,热血、动感、,日语,168,
あの日の風鈴,AKB48、,流行-日本流行、,抒情、放松、KTV、,日语,152,
胡桃とダイアローグ(歌:team A),AKB48、,流行-日本流行、,动感、活力、KTV、,日语,138,
法定速度と優越感(U-17選抜),AKB48、,流行-日本流行、,动感、可爱、快乐、KTV、,日语,136,
根も葉もRumor,AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,67,
清純フィロソフィー(峯岸 Team 4),AKB48、,流行-日本流行、,可爱、快乐、放松、,日语,157,
私は私,no3b、,流行-日本流行、,幸福、快乐、KTV、,日语,167,
また会える日まで,AKB48、,流行-日本流行、,抒情、放松、治愈、KTV、,日语,109,
元カレです,AKB48、,流行-日本流行、,动感、活力、,日语,120,
Dear J,板野友美、,流行-日本流行、,动感、可爱、快乐、,日语,129,
Show fight !(歌:フューチャーガールズ),AKB48、,流行-日本流行、,,日语,,
涙の表面張力,AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,135,
キャンディー,河西智美、,流行、,可爱、快乐、放松、,日语,,
愛の存在,AKB48、,流行-日本流行、,,日语,,
ガラスの I LOVE YOU,AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,156,
初恋よ こんにちは,渡り廊下走り隊7、,流行、,可爱、快乐、放松、,日语,,
セーラーゾンビ(ミルクプラネット),AKB48、,流行-日本流行、,可爱、快乐、,日语,,
涙の湘南,AKB48、,流行-日本流行、,可爱、快乐、放松、,日语,149,
純愛のクレッシェンド (Original Karaoke),AKB48、,流行-日本流行、,,纯音乐,,
誕生日TANGO(入山杏奈、加藤玲奈、小嶋陽菜),AKB48、,流行-日本流行、,动感、活力、,日语,,
ただいま 恋愛中 (Original Karaoke),AKB48、,流行-日本流行、,,纯音乐,,
恋のPLAN,AKB48、,流行-日本流行、,,日语,,
スキャンダラスに行こう! (小嶋陽菜、大島優子),AKB48、,流行-日本流行、,热血、动感、,日语,173,
抱きしめちゃいけない(歌:アンダーガールズ),AKB48、,流行-日本流行、,热血、动感、可爱、快乐、放松、,日语,,
草原の奇跡,AKB48、,流行-日本流行、,热血、动感、,日语,113,
サヨナラで終わるわけじゃない(渡辺麻友),AKB48、,流行-日本流行、,抒情、悲伤、孤独、KTV、,日语,78,
涙のせいじゃない,AKB48、,流行-日本流行、,抒情、放松、治愈、KTV、,日语,121,
君の第二章,AKB48、,流行-日本流行、,放松、治愈、KTV、,日语,95,
強さと弱さの間で(秋元才加、梅田彩佳、大島優子、大堀 恵、河西智美、小林香菜、野呂佳代、増田有華、松原夏海、宮澤佐江),AKB48、,流行-日本流行、,抒情、放松、,日语,155,
Better,AKB48、,流行-日本流行、,可爱、快乐、放松、,日语,134,
今日までのメロディー,AKB48、,流行-日本流行、,幸福、可爱、快乐、,日语,162,
Bガーデン(倉持Team B),AKB48、,流行-日本流行、,,日语,,
青空よ 寂しくないか? (AKB48+SKE48+NMB48+HKT48),AKB48、,流行-日本流行、,动感、活力、,日语,114,
気づかれないように…(小嶋陽菜),AKB48、,流行-日本流行、,,日语,76,
桜の花びらたち,AKB48、,流行-日本流行、,热血、动感、,日语,101,
悲しい歌を聴きたくなった(まゆゆきりん),AKB48、,流行-日本流行、,抒情、放松、治愈、KTV、,日语,107,
初日,AKB48、,流行-日本流行、,动感、活力、,日语,148,
夢の河,AKB48、,流行-日本流行、,放松、治愈、KTV、,日语,79,
会いたかった,AKB48、,流行-日本流行、,动感、可爱、快乐、,日语,97,
混ざり合うもの,乃木坂AKB、,流行-日本流行、,动感、可爱、快乐、,日语,129,
