歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Petite fleur,Sidney Bechet、,爵士、,KTV、浪漫、爱情、动感、慵懒、放松、,纯音乐,,
Singin' the Blues,Frankie Trumbauer、Bix Beiderbecke、,原声带、,咖啡厅、,纯音乐,,
En Aranjuez Con Tu Amor,Santana、,爵士、,咖啡厅、放松、浪漫、爱情、,纯音乐,72,
Surfer Girl,Bill Frisell、,爵士、,,,,
Summertime (Remastered),Charlie Parker、,爵士、,慵懒、放松、,,128,
Chicago,Brother Strut、,节奏布鲁斯、,热血、动感、KTV、,纯音乐,,
Baby Can You Stay,WNRDA、,节奏布鲁斯、,抒情、动感、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、轻快、,英语,92,
I m Yours,Billie Holiday、,爵士、,抒情、,英语,,
Smoke Gets In Your Eyes,Dinah Shore、,,,欧美,,
Rocks in My Bed,Ella Fitzgerald、Duke Ellington、,轻音乐、,,英语,,
What a wonderful worldこの素晴らしき世界 / Louis Armstrong,V.A.、,原声带、,抒情、悲伤、孤独、KTV、,英语,72,
Rhapsody In Blue,Chucho Valdés、,爵士、,可爱、快乐、放松、,英语,133,
Beluga's Trio feat. Celso Mendes - It Ain't Over Til' It's Over,Various Artists、,爵士-融合爵士、,,,,
Feels So Good,Chuck Mangione、,爵士、,可爱、快乐、放松、,纯音乐,104,
The Reason,James Vickery、,节奏布鲁斯-灵魂乐、节奏布鲁斯-当代节奏布鲁斯、流行、,动感、爱情、浪漫、放松、咖啡厅、,英语,86,
O X do Problema,MUJI BGM、,世界音乐、,清新、放松、冥想、,纯音乐,156,
Flor Amorosa,MUJI BGM、,爵士、轻音乐、,可爱、快乐、放松、,纯音乐,139,
Até amanhā,MUJI BGM、,世界音乐、,清新、放松、,纯音乐,119,
The Girl from Ipanema,Antonio Carlos Jobim、,爵士-巴萨诺瓦、,,,,
Cumbia Sobre el Mar,Quantic、Flowering Inferno、,,,,,
Angel Eyes,Ella Fitzgerald、,爵士、流行、,,英语,116,
Over the Rainbow,Judy Garland、,原声带、爵士、,悲伤、放松、,英语,90,
Mood Indigo,Dinah Shore、,流行、,,英语,,
Someone to Watch Over Me,Frank Sinatra、,爵士、流行、,慵懒、放松、KTV、,英语,129,
Don't Wait Too Long,Tony Bennett、,爵士、流行-欧美流行、,爱情、慵懒、浪漫、放松、,英语,89,
I've Never Been In Love Before (Vocal Version),Chet Baker、,爵士、,,英语,129,
Soul Serenade,Aretha Franklin、,节奏布鲁斯-南方灵魂乐、,,英语,,
Walkin' My Baby Back Home,Nat King Cole、,爵士、,咖啡厅、放松、慵懒、,英语,,
Sophisticated Lady,Duke Ellington、His Orchestra、,爵士、,可爱、快乐、放松、咖啡厅、,纯音乐,,
Basin Street Blues,Jack Teagarden、,爵士、,咖啡厅、慵懒、放松、浪漫、爱情、,英语,,
I Remember You,Julie London、,爵士、,,英语,,
Fascinatin' Rhythm,John Pizzarelli、,爵士、,,英语,,
only Trust Your Heart,Stan Getz、Astrud Gilberto、,爵士、,清新、慵懒、放松、,英语,,
Cry Me a River,Julie London、,,抒情、慵懒、放松、咖啡厅、,英语,62,
Mona Lisa,Robin Thicke、,节奏布鲁斯-另类节奏布鲁斯、,动感、快乐、爱情、慵懒、浪漫、放松、,英语,72,
Jet Lag,Joss Stone、,节奏布鲁斯-当代节奏布鲁斯、,动感、慵懒、活力、放松、,英语,81,
If You Don't Wanna Love Me,James Morrison、Martin Brammer、Steve Robson、,流行-欧美流行、,抒情、,英语,,
Let It Snow,Kylie Minogue、,流行-欧美流行、,抒情、放松、,英语,68,
Wave,Charlie Byrd、Ken Peplowski、,爵士、,,纯音乐,,
Polka Dots And Moonbeams,Beegie Adair、,爵士、,咖啡厅、放松、慵懒、,纯音乐,119,
All My Tomorrows,Frank Sinatra、,,,英语,124,
Love For Sale,Sophie Milman、,爵士、,,英语,,
Uptown Funk,Jamie Cullum、,爵士-硬波普、,慵懒、放松、轻快、快乐、,英语,90,
Desafinado (From 'Minions: The Rise of Gru' Soundtrack),Kali Uchis、,流行、,动感、放松、,英语,83,
Georgia on My Mind,Michael Bublé、,爵士-人声爵士、流行、,慵懒、放松、咖啡厅、,英语,58,
Whatever Possessed Me (Remastered 2014),Chet Baker、,轻音乐、,放松、慵懒、,英语,114,
They Say It's Wonderful,Gerry Mulligan、,爵士-冷爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,,
Deception,Gerry Mulligan、,爵士、,动感、放松、咖啡厅、,,107,
Jumpin' At The Woodside,Lester Young、,爵士、,咖啡厅、放松、动感、,英语,,
Ojos De Rojo (Album Version),Ray Brown、,爵士、,,,135,
Blues In Time,Gerry Mulligan、,爵士、,咖啡厅、动感、浪漫、爱情、慵懒、放松、,,,
Confirmation,Dexter Gordon、,爵士-比波普、,放松、,纯音乐,96,
Godchild,Miles Davis、,爵士-冷爵士、,咖啡厅、浪漫、爱情、动感、放松、,纯音乐,177,
Relaxin' with Lee,Charlie Parker、,爵士、,咖啡厅、浪漫、爱情、放松、动感、,英语,170,
The Way You Look Tonight,Westlife、Joanne Hindley、,爵士、流行、,慵懒、放松、,英语,111,
I've Got a Crush on You,Stacey Kent、,爵士、,,英语,,
Quando Quando Quando,Lula、,爵士、流行-泰语流行、,慵懒、放松、咖啡厅、,泰语,,
My Foolish Heart,Eddie Higgins、Scott Hamilton、,爵士、,慵懒、放松、,纯音乐,128,
You Are There,Stacey Kent、,爵士、,悲伤、抒情、放松、,英语,,
Graveyard,Lucy Schwartz、,流行、,放松、,英语,106,
Black,Danger Mouse & Daniele Luppi、,原声带、,放松、,英语,85,
People Come Running,Infracom! Pres、,爵士、,KTV、快乐、可爱、放松、,英语,139,
Cry Me a River,Julie London、,原声带-电影原声、,爱情、慵懒、浪漫、放松、咖啡厅、,英语,61,
Deeper And Deeper,CAGNET、Anna McMurphy、,原声带-电视剧原声、节奏布鲁斯-灵魂乐、,动感、快乐、爱情、浪漫、婚礼、,英语,86,
Ocean Night Song,Laura Veirs、,,动感、,英语,63,
Dreams (Are My Reality),Nancy Danino、,爵士、,清新、放松、,英语,116,
bonjour&good night,王泓漓、Lu1、,原声带-游戏原声、,悲伤、,国语,84,
Make Way for the Lady,Chantal Chamberland、,爵士、,动感、慵懒、放松、,英语,120,
We Are All One,LateBloomer、,爵士、,动感、慵懒、放松、,英语,,
Why Don't You Do Right?,Alan Silvestri、,原声带-动画片原声、爵士、,爱情、慵懒、浪漫、放松、,英语,100,
Take On Me,Eve St. Jones、,爵士、,慵懒、放松、,英语,,
Bridge Over Troubled Water,细川绫子、,流行、,抒情、放松、,英语,134,
I Don't Want To Hear It Anymore,Shelby Lynne、,流行、,慵懒、放松、,英语,142,
Breakfast In Bed,Shelby Lynne、,流行、,慵懒、放松、,英语,144,
Halfway up the Hindu Kush,Katie Melua、,爵士、流行、,放松、抒情、清新、,英语,95,
You Can't Judge,Laura Fygi、,爵士、,动感、放松、,英语,171,
He Saw Her There,Laura Fygi、,爵士、,爱情、慵懒、浪漫、放松、,英语,115,
等着你回来(Waiting For Your Return),Laura Fygi、,节奏布鲁斯、,爱情、慵懒、浪漫、放松、,英语,,
Heart Skips A Beat,Lenka、,流行-欧美流行、,可爱、快乐、放松、,英语,80,
This Guy's in Love with You,Till Brönner、,流行、,慵懒、放松、KTV、,英语,,
容易受伤的女人(日),雪莉、,流行、,,日语,,
Skipalong (Album Version),Lenka、,节奏布鲁斯-灵魂乐、,慵懒、放松、,英语,65,
Creep,Karen Souza、,爵士、,慵懒、放松、,英语,93,
Taya Tan,Pink Martini、,爵士、,动感、慵懒、放松、KTV、,日语,,
Lonely Carousel,Rodrigo Leão、,爵士、,动感、慵懒、放松、KTV、酒吧、,英语,,
Then I'ii Be Tires Of You,Carol Kidd、,爵士、,慵懒、放松、,英语,118,
Two Sleepy People,Silje Nergaard、,爵士-人声爵士、,慵懒、放松、咖啡厅、,英语,68,
Stay Cool,Eliane Elias、,爵士、,,英语,,
Someone Like You,Adele、,节奏布鲁斯-流行灵魂乐、,抒情、悲伤、,英语,67,"前奏很柔缓,歌声也很平缓,音域控制在一定范围内,偏沙哑的嗓音透露淡淡的忧伤.进入副歌,阿黛尔的歌声上升一个八度,音量提高,与此前平缓的旋律产生明显冲突,交感神经因旋律偏离我们的预期立即紧张起来,心跳加快,加上从头到尾背景音乐中密集的钢琴伴奏和她低沉沙哑的嗓音,悲伤压抑的调调蹭的一下就上来了"
情人的眼泪,张乐、,爵士-融合爵士、,抒情、慵懒、放松、咖啡厅、,华语,75,
Cry Me a River,Lisa Ekdahl、Peter Nordahl Trio、,爵士-柔顺爵士、,悲伤、慵懒、放松、孤独、,英语,55,
鸡尾酒,张乐、,爵士、,慵懒、放松、咖啡厅、,华语,65,
O Caminho (Guy Sigsworth Mix),Bebel Gilberto、,爵士-融合爵士、爵士-拉丁爵士、,抒情、梦幻、放松、,葡萄牙语,109,
On Se Perd,mondialito、Toshiya Fueoka、,另类/独立-独立流行、流行-法国流行、流行-印尼流行、,放松、清新、,法语,118,
I Believed It,Zoe Theodorou、,爵士、,放松、,英语,,
Fugiu Com a Novela,Vanessa da Mata、,流行、拉丁音乐、,可爱、快乐、放松、,葡萄牙语,,
Something Inside,Boney James、Dave Hollister、,爵士、,动感、浪漫、爱情、,英语,129,
Pygmalion,Patricia Barber、,爵士、,悲伤、慵懒、放松、孤独、,英语,159,
Ponte de Luz,Sara Tavares、,世界音乐、,动感、活力、,葡萄牙语,120,
Busted,Ray Charles、,爵士、蓝调、,可爱、快乐、放松、,英语,131,
One Mint Julep,Poncho Sanchez、Pee Wee Ellis、Ray Charles、Billy Preston、Fred Westley、,爵士、,快乐、可爱、放松、,英语,138,
Georgia On My Mind,Ray Charles、,爵士、,动感、,英语,,
Georgia on My Mind,Ray Charles、,原声带、爵士、,抒情、悲伤、放松、,英语,131,
Mary Ann,Poncho Sanchez、Pee Wee Ellis、Ray Charles、Dale Spalding、Fred Westley、,爵士-流行爵士、,快乐、可爱、放松、,英语,,
"What'd I Say, Pt. 1 & 2",Ray Charles、,节奏布鲁斯-灵魂乐、,动感、活力、酒吧、,英语,88,
What'd I Say,Ray Charles、,节奏布鲁斯、,动感、放松、,英语,,
Do I Ever Cross Your Mind,Ray Charles、Bonnie Raitt、,爵士、节奏布鲁斯-灵魂乐、,咖啡厅、浪漫、爱情、抒情、,英语,136,
Hit the Road Jack,Ray Charles、,原声带、爵士、蓝调、,热血、动感、放松、KTV、,英语,86,
Touch,Ray Charles、John Legend、,节奏布鲁斯-灵魂乐、,悲伤、抑郁、散步、,英语,99,
Sorry Seems To Be The Hardest Word (feat. Elton John),Ray Charles、,节奏布鲁斯、,抒情、动感、KTV、,英语,60,
A Song For You,Ray Charles、,流行、,爱情、浪漫、,英语,58,
Crazy Love (Live),Ray Charles、Van Morrison、,节奏布鲁斯-灵魂乐、,KTV、浪漫、爱情、放松、慵懒、,英语,151,
"What'd I Say, Pt. 1 & 2",Ray Charles、,节奏布鲁斯-灵魂乐、,放松、动感、浪漫、爱情、,英语,122,
"Hallelujah, I Love Her So",Ray Charles、,节奏布鲁斯-灵魂乐、,动感、爱情、慵懒、浪漫、放松、,英语,146,
Drown in My Own Tears,Ray Charles、,爵士、,动感、放松、,英语,,
Yesterday,Ray Charles、,爵士、,热血、抒情、动感、悲伤、,英语,,
Stuff Like That,Quincy Jones、Ashford & Simpson、Brandy、Chaka Khan、Charlie Wilson、Ray Charles、,节奏布鲁斯、,动感、爱情、浪漫、,英语,111,
Over The Rainbow,Ray Charles、Johnny Mathis、,爵士、节奏布鲁斯-灵魂乐、,慵懒、放松、咖啡厅、,英语,120,
It Was A Very Good Year,Ray Charles、Willie Nelson、,爵士、节奏布鲁斯-灵魂乐、,抒情、悲伤、,英语,123,
She's Gone,Ray Charles、,节奏布鲁斯-灵魂乐、节奏布鲁斯-早期节奏布鲁斯、乡村-另类乡村、,抒情、悲伤、爱情、浪漫、,英语,,
"What'd I Say, Parts I & II",Ray Charles、,原声带、,放松、动感、,英语,,
Sweet Potato Pie,Ray Charles、James Taylor、,爵士、节奏布鲁斯-灵魂乐、,KTV、浪漫、爱情、动感、放松、活力、抒情、,英语,133,
Hallelujah I Love Her So,Ray Charles、,节奏布鲁斯-灵魂乐、,,英语,,
Heaven Help Us All,Ray Charles、Gladys Knight、,爵士、节奏布鲁斯-灵魂乐、,动感、爱情、浪漫、KTV、,英语,171,
Mess Around,Ray Charles、,电子、,热血、动感、,英语,,
Hey Girl,Ray Charles、Michael McDonald、,爵士、节奏布鲁斯-灵魂乐、,放松、动感、抒情、,英语,150,
I've Got a Woman,Ray Charles、,爵士、节奏布鲁斯、,动感、活力、,英语,100,
America the Beautiful,Ray Charles、,节奏布鲁斯、,放松、,英语,,
Wheel Of Fortune,Ray Charles、,乡村、流行、蓝调、,抒情、放松、KTV、,英语,,
Imagine,Ray Charles、Ruben Studdard、,节奏布鲁斯、,浪漫、爱情、抒情、放松、,英语,86,
All I Want To Do,Ray Charles、Angie Stone、,节奏布鲁斯、,动感、放松、,英语,86,
Isn't It Wonderful,Ray Charles、,流行-欧美流行、,爱情、慵懒、浪漫、放松、,英语,79,
Bye Bye Love,Ray Charles、,节奏布鲁斯、,KTV、动感、放松、快乐、,英语,,
Baby Grand (duet with Ray Charles),Billy Joel、Ray Charles、,流行-欧美流行、,抒情、悲伤、爱情、浪漫、KTV、,英语,,
You Are My Sunshine,B.B. King、,节奏布鲁斯、,浪漫、爱情、动感、放松、,英语,,
Come Rain or Come Shine,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,爱情、浪漫、放松、,英语,63,
The Thrill Is Gone,B.B. King、,蓝调、,抒情、爱情、浪漫、放松、,英语,90,
Early In The Morning,B.B. King、,蓝调、,抒情、清新、动感、快乐、放松、旅游、,英语,85,
Why I Sing The Blues,B.B. King、Keb' Mo'、Lee Ritenour、Vince Gill、Jonny Lang、Lee Ritenour's 6 String Theory、,蓝调-当代蓝调、,动感、浪漫、爱情、放松、,英语,115,
Three O'Clock Blues,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,浪漫、爱情、动感、放松、,英语,53,
Sinner's Prayer,Ray Charles、B.B. King、,爵士、节奏布鲁斯-灵魂乐、,抒情、动感、,英语,101,
Worried Life Blues,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、节奏布鲁斯-早期节奏布鲁斯、蓝调、,清新、爱情、慵懒、浪漫、放松、旅游、,英语,106,
What A Wonderful World,B.B. King、,蓝调-灵魂蓝调、,抒情、悲伤、爱情、浪漫、KTV、,英语,136,
Stay Around A Little Longer,Buddy Guy、B.B. King、,节奏布鲁斯-灵魂乐、蓝调-当代蓝调、,抒情、,英语,89,
Ten Long Years,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,动感、爱情、浪漫、放松、,英语,99,
Somebody Done Changed the Lock on My Door,B.B. King、,蓝调-当代蓝调、,慵懒、放松、咖啡厅、,英语,,
Key to the Highway,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,清新、放松、,英语,81,
Never Make Your Move Too Soon,B.B. King、,蓝调、,动感、快乐、放松、,英语,105,
Hold On I'm Coming,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,热血、动感、,英语,89,
The Thrill is Gone,B.B. King、,摇滚-蓝调摇滚、蓝调、,动感、放松、,纯音乐,,
"Caldonia (Live At The BBC, The Hammersmith Odeon / 1978)",B.B. King、,蓝调-当代蓝调、,动感、热血、,英语,168,
I Wanna Be,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、流行-欧美流行、蓝调-芝加哥蓝调、,热血、动感、,英语,94,
Need Your Love So Bad,B.B. King、,节奏布鲁斯、蓝调-古典蓝调、,抒情、,英语,,
Funny How Time Slips Away,B.B. King、,爵士、节奏布鲁斯、,放松、,英语,101,
Let the Good Times Roll,B.B. King、,蓝调、,KTV、抒情、悲伤、,英语,,
I Like To Live The Love,B.B. King、,蓝调、,动感、爱情、浪漫、放松、,英语,178,
See That My Grave Is Kept Clean,B.B. King、,蓝调-当代蓝调、,活力、动感、,英语,172,
Don't Answer The Door,B.B. King、,蓝调、,KTV、动感、浪漫、爱情、,英语,,
The Other Night Blues,B.B. King、,节奏布鲁斯、,慵懒、放松、,英语,65,
I Pity the Fool,B.B. King、Buddy Guy、,蓝调-灵魂蓝调、,动感、爱情、浪漫、,英语,81,
Into The Night,B.B. King、,蓝调-当代蓝调、,动感、爱情、浪漫、,英语,103,
When My Heart Beats Like a Hammer,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,动感、爱情、浪漫、放松、,英语,133,
Yes Man,B.B. King、,蓝调-古典蓝调、,热血、动感、快乐、,英语,,
To Know You Is to Love You,B.B. King、,摇滚-蓝调摇滚、蓝调-灵魂蓝调、,慵懒、放松、,英语,102,
Rock Me Baby,B.B. King、,蓝调-当代蓝调、,清新、放松、,英语,,
Blues Boys Tune,B.B. King、,蓝调-灵魂蓝调、,抒情、动感、爱情、浪漫、放松、,英语,100,
Days of Old,B.B. King、Eric Clapton、,摇滚-蓝调摇滚、蓝调、,热血、动感、快乐、KTV、,英语,161,
Caught a Touch of Your Love,"B.B. King、Grover Washington, Jr.、",爵士、,浪漫、爱情、动感、,英语,99,
Did You Ever Love a Woman,B.B. King、,蓝调、,动感、放松、,英语,,
"Into The Night (From ""Into The Night"" Soundtrack)",B.B. King、,流行、蓝调、,浪漫、爱情、动感、,英语,105,
Walking in the Sun,B.B. King、,蓝调、,热血、动感、旅游、,英语,79,
All Over Again,B.B. King、,蓝调、,放松、,英语,75,
Sweet Little Angel,B.B. King、,摇滚、蓝调、,热血、动感、,英语,99,
Tired Of Your Jive,B.B. King、,节奏布鲁斯、蓝调-古典蓝调、,快乐、动感、浪漫、爱情、,英语,120,
Better Not Look Down,B.B. King、,原声带-电影原声、蓝调、,,英语,102,
I Like To Live The Love (Single Version),B.B. King、,蓝调-古典蓝调、,动感、放松、浪漫、爱情、,英语,178,
3 O'Clock Blues,B.B. King、,蓝调-当代蓝调、,浪漫、爱情、放松、,英语,,
Hummingbird,B.B. King、,摇滚-蓝调摇滚、节奏布鲁斯、流行-欧美流行、,,英语,,
These Foolish Things,Carmen McRae、,爵士、流行、,幸福、快乐、,英语,,
Black and Blue,Carmen McRae、,爵士、流行、,爱情、慵懒、浪漫、放松、,英语,,
One More Chance,Carmen McRae、,爵士、流行、,动感、活力、,英语,,
Untill the Real Thing Comes Along,Carmen McRae、,爵士、,动感、活力、正能量、,纯音乐,,
My Handy Man Ain't Handy No More,Carmen McRae、,爵士、流行、,慵懒、放松、,英语,,
Chasing Pavements,Adele、,流行-欧美流行、,抒情、悲伤、放松、,英语,80,
Tea For Two (Chris Shaw Remix),Sarah Vaughan、,节奏布鲁斯、电子、,热血、动感、,英语,105,
I'd Love to Kill You,Katie Melua、,爵士、流行、,抒情、放松、,英语,75,
The Very Best Time Of Year,Laura Fygi、,爵士、,抒情、悲伤、KTV、,英语,,
Afternoon,Ive Mendes、,爵士、,动感、慵懒、放松、,英语,184,
Sylvia Hotel,Cheryl Wheeler、,民谣、,悲伤、孤独、,英语,93,
When You Say Nothing At All,Alison Krauss、,原声带-动画片原声、乡村-当代乡村乐、乡村-蓝草、,抒情、清新、快乐、爱情、慵懒、浪漫、放松、婚礼、轻快、,英语,85,
Toxic,Callmecat、,流行、,动感、慵懒、放松、,英语,102,
Happy Pills,Norah Jones、,爵士、,放松、动感、快乐、,英语,89,
Spooky,Dusty Springfield、,节奏布鲁斯-白人灵魂乐、,清新、慵懒、放松、,英语,106,
Between The Bars,Madeleine Peyroux、,爵士、,慵懒、放松、,英语,107,
You‘re Gonna Make Me Lonesome When You Go,Madeleine Peyroux、,爵士、,慵懒、放松、酒吧、,英语,158,
Careless Love,Madeleine Peyroux、,爵士-当代爵士、,慵懒、放松、酒吧、,英语,109,
Lonesome Road,Madeleine Peyroux、,爵士、,慵懒、放松、,英语,114,
Weary Blues,Madeleine Peyroux、,爵士、,慵懒、放松、,英语,92,
Jealous Guy,Madeleine Peyroux、,爵士、,慵懒、放松、,纯音乐,,
You Can't Do Me,Madeleine Peyroux、,爵士、,放松、快乐、,英语,,
Back in Your Own Back Yard,Madeleine Peyroux、,爵士、,慵懒、放松、酒吧、,英语,86,
La Vie En Rose,Madeleine Peyroux、,爵士、,动感、酒吧、,法语,,
River,Madeleine Peyroux、,爵士-柔顺爵士、,慵懒、放松、,英语,,
Bare Bones,Madeleine Peyroux、,爵士、流行、,动感、活力、,英语,102,
Rag for Madi,Madeleine Peyroux、,爵士、,清新、放松、酒吧、,纯音乐,,
Guilty,Madeleine Peyroux、,爵士、,抒情、悲伤、放松、,英语,156,
I Must Be Saved,Madeleine Peyroux、,爵士、流行、,清新、放松、酒吧、,英语,112,
La Javanaise,Madeleine Peyroux、,爵士、,酒吧、浪漫、爱情、慵懒、放松、,法语,109,
Love And Treachery,Madeleine Peyroux、,爵士、流行、,抒情、放松、酒吧、,英语,94,
As Tears Go By,Sao Vicente feat. Ituana、,流行-欧美流行、,动感、放松、,英语,,
La Belle Nation,Zeebee、,爵士、电子、,动感、,英语,84,
Shy Boy,Katie Melua、,流行、,放松、,英语,123,
Crawling Up a Hill,Katie Melua、,爵士、,快乐、可爱、放松、,英语,129,
Save the Night,Jazzamor、,爵士、,动感、放松、,英语,121,
Crawling Up A Hill,Katie Melua、,爵士、,可爱、快乐、放松、,英语,,
Latin Eyes,Laura Fygi、,爵士、,慵懒、放松、,英语,118,
Midnight Stroll,Laura Fygi、,爵士、,动感、爱情、浪漫、放松、,英语,93,
1234,Feist、,另类/独立-另类流行、,清新、放松、婚礼、酒吧、,英语,109,
Someone Like You,刘婉莹、,爵士、,慵懒、放松、,英语,,
je suis une enfant,Carla Bruni、,流行-法国流行、,慵懒、放松、,法语,87,
I'm A Little Mixed Up,Diana Krall、,爵士、,动感、,英语,131,
Fly Me to the Moon,Jazzamor、,爵士-巴萨诺瓦、,慵懒、放松、酒吧、活力、动感、,英语,121,
Jardin d’Hiver [Chanson pour Henri Salvadore],Keren Ann、,爵士、拉丁音乐、,慵懒、放松、咖啡厅、,法语,116,
Outro Lugar,Toco、,爵士、,放松、动感、,意大利语,,
Outro Lugar,Toco、,爵士、世界音乐、,动感、慵懒、放松、,意大利语,,
We Said It All,Till Brönner、,爵士、,慵懒、放松、,英语,,
Distant Dreams,Nitin Sawhney、Roxanne Tataei、,摇滚、另类/独立、,动感、放松、,英语,96,
Continuando,Jehro、,流行、,清新、放松、,国语,127,
Pornographer's Dream,Suzanne Vega、,爵士、流行、民谣、,抒情、梦幻、放松、,英语,121,
When I Fall In Love (Remastered 2004),Nat King Cole、,爵士、流行、,抒情、悲伤、,英语,128,
Sky And Sea (Blue In Green),Cassandra Wilson、,爵士、节奏布鲁斯、,悲伤、放松、孤独、,英语,103,
Until,Cassandra Wilson、,,慵懒、放松、,英语,102,
Light My Fire,Patricia Barber、,爵士、,爱情、慵懒、浪漫、放松、,英语,,
J'Suis Ton Mec,Marc Gauvin、,爵士-流行爵士、,慵懒、放松、咖啡厅、,法语,88,
Angel,Randy Crawford、Joe Sample、,爵士-人声爵士、,抒情、慵懒、放松、咖啡厅、,英语,58,
Endless Is Love,Carmen Cuesta、,爵士、流行、,抒情、慵懒、放松、,英语,,
Shape of My Heart,Carmen Cuesta、,爵士、,抒情、放松、,英语,,
Everything Must Change,Karrin Allyson、,爵士、流行、,浪漫、爱情、,英语,125,
I'm In The Mood For Love,Bryan Ferry、,原声带-电影原声、,放松、冥想、,英语,,
It's A Lovely Day,Erica Jennings、,电子-氛围音乐、,动感、活力、放松、,英语,,
Inside My Love,Minnie Riperton、,原声带、爵士、,浪漫、爱情、慵懒、放松、KTV、,英语,92,
The Door Is Open,Hiroshima、,流行-欧美流行、,爱情、慵懒、浪漫、放松、KTV、,英语,135,
Manha De Carnaval (Morning Of The Carnival),Quincy Jones、,爵士、,慵懒、放松、KTV、冥想、,英语,109,
Songbird,Eva Cassidy、,爵士、,放松、,英语,,
Where Do I Begin (Love Story),Patricia Kaas、,爵士-融合爵士、,动感、爱情、慵懒、浪漫、放松、,英语,80,
In the Mood for Love,Yumeji's Theme、,古典、,抒情、爱情、思念、浪漫、咖啡厅、,纯音乐,64,
La Folie Douce,Julien Baer、,爵士、流行-法国流行、,抒情、悲伤、思念、KTV、,法语,,
My Funny Valentine,P. Melas、,电子-氛围音乐、,热血、动感、活力、,英语,,
While My Guitar Gently Weeps,Chuck Loeb、,爵士、,动感、爱情、浪漫、放松、,英语,,
Boulevard Of Broken Dreams,Diana Krall、,爵士、,爱情、慵懒、浪漫、放松、,英语,149,
Fever,Michael Bublé、,爵士-当代爵士、,放松、,英语,129,
The More I See You,Eliane Elias、,爵士、,慵懒、放松、清新、,英语,130,
Don't Let Me Be Misunderstood,Nina Simone、,爵士、蓝调、,KTV、放松、抒情、,英语,157,
バラ色の人生,Nicki Parrott、,爵士-人声爵士、,慵懒、放松、咖啡厅、,日语,75,
Plaza Avenue,Ardhito Pramono、,流行、,放松、,英语,68,
What's New (Remastered 2014),Billie Holiday、,流行、,慵懒、放松、浪漫、爱情、,英语,137,
All of Me,Scott Bradlee’s Postmodern Jukebox、Brielle Von Hugel、,爵士、,放松、KTV、,英语,92,
Look To The Rainbow,小野リサ、,爵士-巴萨诺瓦、,悲伤、抒情、助眠、放松、,英语,92,
Le Jazz et le Gin,Coralie Clément、,流行-法国流行、,活力、动感、抒情、,法语,151,
Everything Happens To Me (Complete Take 2),Chet Baker、,爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,英语,58,
Night And Day,Tony Bennett、Lady Gaga、,爵士、,抒情、,英语,100,
Why Try to Change Me Now,Fiona Apple、,节奏布鲁斯-灵魂乐、,孤独、悲伤、,英语,,
Mas Que Nada,Pink Martini、由紀さおり、,爵士、,动感、爱情、浪漫、放松、,日语,120,
Agua De Beber,Astrud Gilberto、Antonio Carlos Jobim、,爵士-拉丁爵士、,放松、,葡萄牙语,,
Wild Is The Wind (Live),Nina Simone、,爵士、,慵懒、放松、咖啡厅、,英语,124,
Have Yourself a Merry Little Christmas,Michael Bublé、,,抒情、冥想、慵懒、放松、,英语,68,
Águas De Março,Antonio Carlos Jobim、,爵士-巴萨诺瓦、流行、,放松、,葡萄牙语,146,
Chronology,Ornette Coleman、,爵士、,咖啡厅、放松、可爱、快乐、,英语,119,
Misty,Laufey、,爵士、,抒情、爱情、,英语,53,
I Wish You Love,Laufey、,爵士、流行、,活力、动感、抒情、,英语,107,
Paris,Chris Botti、John Splithoff、,爵士、,抒情、放松、咖啡厅、,英语,139,
Under Paris Skies,Stacey Kent、,爵士、,咖啡厅、慵懒、放松、,英语,130,
"So Sorry, Please",Bud Powell、,爵士、,,纯音乐,176,
Don't Look Back,Them、,蓝调、,,英语,,
Gone With The Wind,Dave Brubeck、,爵士、,咖啡厅、放松、慵懒、抒情、,英语,115,
I Don't Want To Set The World On Fire,The Ink Spots、,爵士、节奏布鲁斯-灵魂乐、,,英语,125,
Song For My Father,Gregory Porter、Donald Smith、Mansur Scott、Paul Zauner's Blue Brass、,爵士、,,,,
Dear Heart,Peggy Lee、,流行、,,英语,146,
Song For My Father,Horace Silver、,爵士-硬波普、,,英语,,
Quiet Nights,Peggy Lee、,流行、,,英语,112,
I Wanna Be Around,Peggy Lee、,流行、,,英语,122,
Don't Get Around Much Anymore (Remastered 2014),Ella Fitzgerald、,流行、,,英语,122,
I'm Beginning to See the Light (Remastered 2014),Ella Fitzgerald、,流行、,,英语,135,
Taking A Chance On Love,Ella Fitzgerald、,流行、,放松、抒情、,英语,132,
