歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Dive With Me,Lvndscape、Cathrine Lassen、,电子-热带浩室舞曲、,,英语,97,
Shelter,Porter Robinson、Madeon、,电子-中速节奏、,抒情、动感、悲伤、梦幻、放松、孤独、亲情、,英语,99,
Way Back,Vicetone、Cozi Zuehlsdorff、,电子-EDM渐进浩室舞曲、电子-电子流行、,动感、,英语,108,
Love Yourself (HOPE-T & Relay Remix),HOPE-T、Relay、,电子、,清新、放松、夜店、,英语,104,
Hoaprox - Ngẫu Hứng (MonBet Remix),MonBet、,电子、,抒情、悲伤、孤独、夜店、,英语,54,
SUS (Original Mix),NIGHTOWLS、SAM F、,电子、,酒吧、热血、动感、,英语,124,
I Like Your Booty (Original Mix),Shiba San、,电子-深浩室舞曲、,动感、夜店、激烈、极限运动、举铁、,英语,120,
Children's Dawn Blessing,Denean、,世界音乐、新世纪、,抒情、悲伤、冥想、,英语,101,
21 Questions (SNBRN Remix),SNBRN、50 Cent、,电子-浩室舞曲、,动感、,英语,117,
Solo Dance,Martin Jensen、,电子-热带浩室舞曲、,甜蜜、热血、抒情、动感、梦幻、快乐、爱情、思念、活力、放松、憧憬、夜店、洒脱、正能量、友情、极限运动、举铁、,英语,115,
Yumeji's Theme,梅林茂、,原声带-电影配乐、,爱情、放松、学习、助眠、咖啡厅、,纯音乐,64,
Twisted (Original Mix),Sangel、,电子-深浩室舞曲、,热血、抒情、动感、活力、KTV、夜店、激烈、,纯音乐,120,
Destinations,Gesaffelstein、,电子-科技舞曲、,,英语,50,
Friends,Justin Bieber、BloodPop、,电子-中速节奏、流行-欧美流行、,热血、动感、活力、放松、夜店、极限运动、,英语,104,
The Ocean (Radio Edit),Mike Perry、SHY Martin、,电子-热带浩室舞曲、,,英语,89,
Es rappelt im Karton,Pixie Paris、,电子、流行-流行舞曲、,,德语,124,
Whatever,徐梦圆、,,,纯音乐,130,
Us,Movements、,朋克-后硬核、,动感、放松、酒吧、,英语,89,
Bailemen Swing,The Shanghai Restoration Project、张乐、,电子、,动感、搞笑、活力、KTV、酒吧、洒脱、,英语,119,
Colorful World,Vinida (万妮达)、,嘻哈说唱-中文嘻哈、,动感、梦幻、快乐、活力、放松、正直、轻快、激烈、大气、,国语,110,
Love Yourself (Ennex Chillout Edit),Ennex、Avery、,电子、,动感、,英语,100,
Mine (Illenium Remix),ILLENIUM、Phoebe Ryan、,电子-中速节奏、,抒情、动感、慵懒、放松、憧憬、治愈、夜店、酒吧、正能量、,英语,98,
Yumé,Daitshi、,电子-浩室舞曲、,热血、动感、快乐、活力、放松、夜店、轻快、,英语,113,
Teenage Dream,Katy Perry、,流行-欧美流行、,动感、快乐、活力、KTV、酒吧、轻快、正能量、极限运动、举铁、,英语,119,
Bomb Digga Woo,Jhameel、,流行-欧美流行、,甜蜜、热血、动感、可爱、快乐、爱情、浪漫、活力、放松、愤怒、轻快、,英语,93,
Visions,Vief、Maidden、,电子-热带浩室舞曲、,梦幻、放松、冥想、,纯音乐,104,
Cut Your Teeth (Kygo Remix),Kyla La Grange、Kygo、,电子-热带浩室舞曲、,清新、放松、夜店、,英语,105,
Be With Me,Pascal Letoublon、,电子-深浩室舞曲、,动感、活力、夜店、,英语,120,
Waka Waka (This Time for Africa),Shakira、Freshlyground、,拉丁音乐-拉丁流行、,热血、动感、快乐、活力、舞会、足球、轻快、正能量、,英语,127,
Solstice,K-391、,电子-电子舞曲、,动感、梦幻、可爱、快乐、放松、,纯音乐,107,
Something In The Way You Move (Said The Sky Remix),Said The Sky、Ellie Goulding、,电子-热带浩室舞曲、流行-欧美流行、,放松、夜店、极限运动、,英语,108,
Gone (LYAR Remix),LYAR、Patrick Baker、,电子-深浩室舞曲、,抒情、清新、放松、夜店、,英语,114,
See It Again,Loud Luxury、,电子-巴西贝斯、,热血、抒情、动感、紧张、快乐、思念、活力、神秘、KTV、夜店、激烈、极限运动、举铁、,英语,124,
Hymn For The Weekend [Remix],Alan Walker、Coldplay、,电子-电子流行、电子-中速节奏、,热血、动感、快乐、爱情、活力、放松、夜店、酒吧、轻快、正能量、极限运动、举铁、,英语,96,
Final Song,MØ、,电子、,热血、动感、活力、放松、夜店、,英语,104,
Endless,Natio、,电子-热带浩室舞曲、,清新、放松、夜店、,纯音乐,100,
Out Of My Head (Original Mix),Satin Jackets、,电子-驰放浩室、,慵懒、放松、散步、,纯音乐,104,
I Want You To Know (Hella x Pegato Remix),Pegato、Hella、,电子-热带浩室舞曲、,热血、清新、动感、快乐、爱情、活力、放松、学习、KTV、夜店、极限运动、,英语,108,
Lux Aestiva,Kanic、,电子、,清新、放松、夜店、,纯音乐,100,
Да да да (Jarico Remix),Tanir、Tyomcha、Jarico、,慢摇DJ-慢摇、电子、,动感、,俄语,110,
Cold Shoulders,Elyonbeats、,轻音乐、,动感、梦幻、放松、助眠、,纯音乐,71,
End Of The Night,Danny Avila、,电子-未来贝斯、,热血、抒情、动感、快乐、爱情、思念、浪漫、活力、夜店、篮球、足球、轻快、正能量、,英语,100,
Touch The Sky,Cedric Gervais、Dallas Austin、Digital Farm Animals、,电子-未来弹跳、,热血、动感、,英语,124,
Twisted (Original Mix),еяхат музыка、,电子、,热血、动感、悲伤、孤独、夜店、激烈、极限运动、举铁、,英语,120,
Somebody Else (Original Mix),Thomaz Krauze、Zerb、,电子-深浩室舞曲、,热血、动感、活力、夜店、,国语,122,
This Feeling,The Chainsmokers、Kelsea Ballerini、,电子-电子流行、,动感、活力、学习、夜店、,英语,105,
Attention,Charlie Puth、,流行-欧美流行、,,英语,100,
Hvar (Original Mix),Kiso、,电子-热带浩室舞曲、,放松、,纯音乐,122,
Alone,Alan Walker、,电子-中速节奏、,热血、抒情、动感、梦幻、快乐、爱情、思念、活力、放松、KTV、夜店、正能量、,英语,97,
Ringtone (MetroGnome Remix),MetroGnome、,电子-Melodic Dubstep、,热血、动感、活力、激烈、,纯音乐,137,
LA LA LAND (Extended Mix),DVBBS、Shaun Frank、Delaney Jane、,电子-电子流行、,热血、清新、动感、放松、KTV、夜店、极限运动、举铁、,英语,139,
Omen (Radio Edit),Disclosure、Sam Smith、,电子-电子流行、,,英语,105,
Back to Basics (Club Mix),KVPV、,电子-街头浩室、,放松、,纯音乐,120,
Move Up (Lost Gravity),Mr. Polska、,电子-未来浩室、,,英语,119,
Talk Talk (jackLNDN Remix),JackLNDN、George Maple、,电子、,动感、,英语,114,
White Lie,Jhameel、,流行-欧美流行、,热血、动感、快乐、爱情、浪漫、活力、轻快、,英语,99,
Cold Water (OutaMatic Remix ft. Emma Heesters),OutaMatic、Major Lazer、Justin Bieber、Emma Heesters、,电子-浩室舞曲、,清新、放松、夜店、,英语,101,
Breathe into Me,Angelika Vee、Sons Of Maria、,电子-浩室舞曲、电子-电子流行、,清新、动感、活力、放松、学习、夜店、极限运动、,英语,104,
Red Sky (Cardini & Burger ASAP Remix),Audision、,电子-科技舞曲、,动感、,纯音乐,126,
The D Machine (Original Mix),Croatia Squad、,电子-浩室舞曲、,放松、,纯音乐,60,
Stressed Out,twenty one pilots、,摇滚-另类摇滚、,热血、动感、慵懒、活力、放松、酒吧、极限运动、举铁、,英语,85,
Replay (Hargulf Tropical Remix),Hargulf、Iyaz、,电子-热带浩室舞曲、,清新、放松、,英语,94,
Style,Taylor Swift、,流行-欧美流行、,动感、活力、放松、,英语,95,
Diamonds,Rihanna、,流行-欧美流行、,快乐、爱情、放松、轻快、极限运动、举铁、,英语,92,
Katchi,Ofenbach、Nick Waterhouse、,电子-浩室舞曲、,动感、快乐、活力、夜店、极限运动、,英语,125,
Baby Keep It Up,Carusoff、,电子-深浩室舞曲、,动感、活力、夜店、,英语,117,
You (Darius Remix),Stwo、,电子、,动感、放松、,英语,104,
Soulmates (Citylanes Edit),Mango、Richard J Aarden、Aneym、,电子、,酒吧、,英语,125,
Ethereal Concepts (Shingo Nakamura Remix),Blugazer、Shingo Nakamura、,电子-渐进浩室、,动感、,英语,122,
Time Between Us,Ryan Farish、,电子-入梦驰放、新世纪、,动感、悲伤、放松、孤独、,纯音乐,58,
Mi Gente (Kiko Franco & Jetlag Music Remix),Kiko Franco、Jetlag Music、J. Balvin、Willy William、,电子-电子舞曲、,热血、动感、快乐、活力、夜店、,英语,124,
Wannabe,Why Mona、Unlike Pluto、Joanna Jones、,电子-电子流行、流行-欧美流行、,抒情、动感、紧张、快乐、爱情、思念、活力、放松、神秘、KTV、夜店、酒吧、轻快、极限运动、举铁、,英语,84,
Love You Like a Love Song,Selena Gomez、,流行-流行舞曲、,热血、动感、快乐、爱情、活力、KTV、夜店、极限运动、,英语,116,
Need You Now (iTunes Session),Lady A、,流行-欧美流行、,热血、抒情、动感、爱情、思念、放松、酒吧、正能量、,英语,106,
Take My Breath Away,VINAI、22Bullets、Donna Lugassy、,电子、,热血、动感、活力、夜店、,英语,104,
Rags To Rings,Danny McCarthy、,原声带-体育节目原声、,热血、动感、正直、正能量、,纯音乐,90,
Crossing Winds (Inspired by The xx - Intro),Jacoo、,电子-氛围回响、,动感、梦幻、活力、放松、夜店、正能量、,纯音乐,89,
Brokenhearted,Karmin、,电子、流行、,动感、夜店、极限运动、举铁、,英语,120,
Energy Drink,Virtual Riot、,电子-Complextro、,,纯音乐,127,
PDD,徐梦圆、,电子-渐进浩室、,,纯音乐,127,
The Girl,Nyte、,电子、,放松、,纯音乐,67,
Shots (Broiler Remix),Broiler、Imagine Dragons、,另类/独立、电子-深浩室舞曲、,放松、,英语,120,
Are You With Me,Lost Frequencies、,电子-深浩室舞曲、,酒吧、,英语,121,
Man on a Mission,Oh The Larceny、,摇滚-独立摇滚、,热血、动感、快乐、活力、篮球、正能量、激烈、极限运动、举铁、,英语,77,
Hide & Seek (Sunday Morning Edit),Mark Mendy、Adam Christopher、,流行-欧美流行、,抒情、清新、可爱、快乐、慵懒、放松、治愈、酒吧、轻快、正能量、,英语,103,
You're Mine (Vocal Mix),Raving George、Oscar And The Wolf、,电子、,动感、,英语,107,
No Cap,Bugra Atmaca、,电子-浩室舞曲、,热血、动感、,英语,115,
Deep Space,John Stanford、,电子-太空音乐、电子-电子舞曲、,热血、动感、梦幻、放松、,纯音乐,89,
If Your Girl Only Knew (2018 Brazilian Summer Remix),Boehm、Aaliyah、,电子-电子流行、,夜店、激烈、,英语,124,
Hello,OMFG、,电子-脉冲流行、,热血、清新、动感、可爱、快乐、搞笑、活力、放松、愤怒、夜店、轻快、极限运动、举铁、,英语,104,
Summertime Sadness (Basic Tape Remix),Basic Tape、Lana Del Rey、,电子-电子流行、,清新、紧张、快乐、慵懒、放松、神秘、,英语,115,
Where Is The Love? (Soule Rework),Clément Bcx、Black Eyed Peas、Ellena Soule、Soule、,电子-深浩室舞曲、,抒情、动感、悲伤、平静、梦幻、快乐、活力、放松、憧憬、治愈、夜店、轻快、正能量、极限运动、举铁、遗憾、感人、,英语,109,
YOUTH,Troye Sivan、,电子-电子流行、流行-欧美流行、,动感、,英语,91,
Soaring (Original Mix),TomLeevis、,电子-浩室舞曲、,热血、动感、快乐、活力、放松、轻快、正能量、,纯音乐,125,
Domino,Enrique Ugarte、,世界音乐、,动感、爱情、浪漫、咖啡厅、,纯音乐,209,
Reckless,Gareth Emery、Wayward Daughter、,电子-EDM渐进浩室舞曲、,清新、动感、悲伤、梦幻、抑郁、活力、放松、酒吧、旅游、,英语,127,
How Deep is Your Love (Extended Mix),Calvin Harris、Disciples、Ina Wroldsen、,电子-电子舞曲、,,国语,122,
Talking About,Conor Maynard、,流行、,动感、悲伤、快乐、活力、夜店、酒吧、,英语,61,
Lost & Found (feat. Bitter's Kiss) [Club Mix],Bolier、Bitter’s Kiss、Redondo、,电子-电子舞曲、,,英语,122,
Worth It,Fifth Harmony、Kid Ink、,嘻哈说唱-流行说唱、,,英语,100,
Still,Timirage、,电子-驰放低音、,梦幻、放松、冥想、,纯音乐,79,
Wild,Monogem、,电子-缓拍、电子-电子流行、,动感、放松、,英语,106,
Somebody Dance with Me (Original Mix),Lika Morgan、C-Ro、,电子-巴西贝斯、,,英语,122,
Clsr (Aash Mehta Flip),The Chainsmokers、Aash Mehta、Halsey、,电子-未来贝斯、,热血、抒情、动感、快乐、爱情、思念、活力、夜店、酒吧、篮球、足球、轻快、正能量、,英语,99,
Better in Time,Leona Lewis、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、悲伤、快乐、爱情、浪漫、活力、酒吧、轻快、正能量、,英语,82,
Breath and Life,Audiomachine、,原声带-配乐、原声带-史诗音乐、,热血、动感、助眠、正能量、,纯音乐,59,
Miracle In The Middle Of My Heart (Original Mix),Clément Bcx、,电子-浩室舞曲、,动感、快乐、活力、夜店、轻快、正能量、极限运动、举铁、,英语,115,
Miss Bane,Euge Groove、,爵士-流行爵士、,抒情、动感、爱情、慵懒、浪漫、放松、咖啡厅、酒吧、舞会、,纯音乐,89,
I Do,911、,流行-欧美流行、,甜蜜、抒情、快乐、爱情、慵懒、浪漫、放松、婚礼、,英语,96,
Wasted Youth,Sonny Alven、Frida Amundsen、,电子、,动感、放松、活力、,英语,125,
Escape,Dripice、,电子-浩室舞曲、,热血、抒情、动感、快乐、思念、活力、放松、轻快、正能量、,纯音乐,128,
Fresh Eyes (Grey Remix),Grey、Andy Grammer、,电子、,清新、放松、,英语,118,
Hausch (Original Mix),Andhim、,电子、,,纯音乐,60,
Despacito (Remix),Luis Fonsi、Daddy Yankee、Justin Bieber、,流行-欧美流行、流行-西班牙流行、嘻哈说唱-雷击顿、,热血、抒情、动感、悲伤、快乐、爱情、思念、慵懒、活力、放松、酒吧、正直、轻快、洒脱、正能量、,英语、西班牙语,89,
Paris,The Chainsmokers、Emily Warren、,电子-电子流行、电子-合成器浪潮、,清新、动感、幸福、悲伤、快乐、爱情、慵懒、浪漫、活力、放松、治愈、KTV、夜店、洒脱、正能量、,英语,100,
Dive Wet,Discodeine、,流行-欧美流行、,动感、紧张、悲伤、抑郁、活力、夜店、酒吧、,英语,110,
Toca Toca (Radio Edit),Fly Project、,电子、,动感、,日语,125,
Moves Like Jagger,Maroon 5、Christina Aguilera、,流行-欧美流行、,,英语,127,
Legacy,Tobu、,电子、,清新、动感、放松、夜店、极限运动、,纯音乐,99,
Don't You Worry Child (Charming Horses Remix),Beth、Charming Horses、,电子-浩室舞曲、,动感、活力、放松、夜店、举铁、,英语,122,
Crystal Hearts,Nyte、,电子-缓拍、电子-Electronica、,动感、放松、,纯音乐,84,
Mike Baird,Tom Budin、,电子-电子舞曲、,热血、动感、夜店、,英语,125,
Thunder (Tiger Jz & Grakk Remix),Tiger JZ、Grakk、,电子、,夜店、激烈、,英语,121,
Hard out Here,Lily Allen、,流行-欧美流行、,动感、快乐、活力、,英语,125,
Shelter,Sachi、Nika、,电子、,甜蜜、热血、动感、爱情、浪漫、酒吧、极限运动、,英语,117,
"Forget Me Nots (12"" Version)",Patrice Rushen、,节奏布鲁斯-灵魂乐、流行-欧美流行、,动感、爱情、浪漫、活力、,英语,113,
I Stay In Love,Mariah Carey、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、爱情、苦情、放松、,英语,129,
Caught In Our Thoughts,CMA、,电子-缓拍、,悲伤、放松、孤独、,纯音乐,67,
You're Not Alone (Original Mix),CMA、,电子-驰放低音、,梦幻、放松、,纯音乐,68,
Missing (feat. Mingue),EDX、Mingue、,电子-浩室舞曲、,动感、,英语,125,
I Feel It Coming,The Weeknd、Daft Punk、,节奏布鲁斯-灵魂乐、节奏布鲁斯-放克、,抒情、,英语,92,
You Can Trust In Me,Hotel Saint George、,节奏布鲁斯、,甜蜜、抒情、清新、动感、快乐、爱情、慵懒、浪漫、放松、婚礼、轻快、,英语,68,
Ikiru,Mykool、,电子、,动感、放松、,纯音乐,129,
Undress Rehearsal,Timeflies、,电子、流行-欧美流行、,甜蜜、热血、抒情、动感、快乐、爱情、活力、KTV、夜店、轻快、极限运动、举铁、,英语,123,
"Get High, Live Life",Platinum Doug、,电子-未来浩室、,,英语,61,
Feel So High(Pegato Remix),Pegato、,电子-热带浩室舞曲、,动感、,英语,110,
Prayer In C (Robin Schulz Remix),Lilly Wood & The Prick、Robin Schulz、,电子-深浩室舞曲、,动感、,英语,122,
One by One,Enya、,另类/独立-另类流行、,动感、活力、放松、愤怒、冥想、婚礼、,英语,65,
Galway Girl (Martin Jensen Remix),Ed Sheeran、Martin Jensen、,电子-热带浩室舞曲、,抒情、动感、思念、活力、学习、夜店、,英语,101,
Already Love,Great Good Fine OK、,另类/独立、流行-欧美流行、,甜蜜、爱情、,英语,86,
Lonely Dance,Vexento、,电子-热带浩室舞曲、,,纯音乐,118,
Fifteen (Oxford Remix) [feat. Chela],Goldroom、Chela、Oxford、,电子、流行、,动感、活力、咖啡厅、极限运动、,英语,122,
Down (Sebastien Remix),Kyau & Albert、Sebastien、,电子-浩室舞曲、,夜店、激烈、,英语,120,
TiK ToK,Kesha、,电子、流行-欧美流行、流行-流行舞曲、,甜蜜、热血、抒情、动感、可爱、快乐、爱情、思念、活力、放松、夜店、婚礼、酒吧、篮球、足球、旅游、轻快、正能量、有氧、驾车、家务、,英语,119,
Gangsta Walk,Illusionize、Stylee、,电子-巴西贝斯、,,英语,119,
Shy Girl,Kedam、,电子-浩室舞曲、,清新、动感、快乐、慵懒、放松、夜店、旅游、轻快、散步、,英语,112,
Get Down (Original Mix),Chris Decay、,电子-电子舞曲、,夜店、,纯音乐,127,
Uptown Funk,Mark Ronson、Bruno Mars、,节奏布鲁斯-放克、,热血、动感、悲伤、快乐、爱情、活力、酒吧、轻快、有氧、,英语,115,
Starboy,The Weeknd、Daft Punk、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、紧张、梦幻、快乐、活力、放松、酒吧、,英语,92,
Landslide,Vicetone、Youngblood Hawke、,电子-缓拍、,热血、动感、快乐、活力、夜店、洒脱、,英语,93,
Hit Me (Original Mix),Lika Morgan、,电子-电子舞曲、,夜店、,英语,121,
The Drift,Blackmill、,电子-氛围音乐、,热血、动感、正能量、,纯音乐,78,
Five Hours (Don't Hold Me Back) (Vocal Mix),Deorro、DyCy、,电子-电气浩室舞曲、,,英语,119,
Closer,Duck House、,流行-欧美流行、,清新、动感、放松、旅游、,英语,109,
Higher (Lakechild Remix),Cajsa Siik、,电子-电子舞曲、,动感、活力、夜店、举铁、,英语,122,
Hollywood,Vintage Culture、,电子-巴西贝斯、,动感、夜店、激烈、,英语,122,
Forgiveness,Avens、Thomas Prime、,,动感、梦幻、放松、,纯音乐,95,
Bang Bang,Jessie J、Ariana Grande、Nicki Minaj、,二次元-动漫歌曲、流行-欧美流行、,热血、动感、快乐、爱情、活力、KTV、极限运动、,英语,149,
Cream (Original Mix),Platinum Doug、,电子-深浩室舞曲、,,英语,121,
Love Me Like You Do,Ellie Goulding、,原声带-电影原声、流行-欧美流行、,甜蜜、热血、抒情、动感、梦幻、快乐、爱情、思念、慵懒、活力、放松、KTV、婚礼、酒吧、轻快、正能量、极限运动、,英语,95,
Finders Keepers,Anturage、Amnesia Haze、,电子-深浩室舞曲、,夜店、,英语,120,
Bring Back the Summer (feat. OLY),Rain Man、Oly、,电子、,清新、动感、放松、夜店、极限运动、举铁、,英语,98,
D a n c e   D a n c e,Lopu$、,电子、,动感、梦幻、爱情、浪漫、活力、放松、咖啡厅、,纯音乐,54,
We Are So Animal,Krono、Belle、,电子-深浩室舞曲、,放松、治愈、夜店、,英语,120,
China-X,徐梦圆、,国风-国风电子、,热血、抒情、清新、动感、快乐、放松、学习、轻快、极限运动、,纯音乐,120,
jumeira beach club,Various Artists、,爵士、轻音乐-背景音乐、,动感、爱情、浪漫、,纯音乐,99,
That's So Us,Allie X、,流行-欧美流行、,动感、婚礼、极限运动、,英语,96,
Cant Help the Way I Feel,XL Middleton、,电子、,动感、,英语,116,
On Top of the World (Original Mix),Frey、,电子-深浩室舞曲、,动感、活力、夜店、,英语,60,
Columbus,Snowmine、,另类/独立-独立流行、,动感、放松、学习、,英语,118,
Move (James Carter Remix),James Carter、Nause、,电子-热带浩室舞曲、,动感、活力、,英语,106,
Ocean Whisper (大海轻语),Andy Mei、,电子-热带浩室舞曲、,抒情、清新、动感、放松、憧憬、,纯音乐,95,
Why Would I Ever,Paula DeAnda、,节奏布鲁斯-当代节奏布鲁斯、,悲伤、,英语,72,
Summer Vibe (Pegato Remix),Pegato、Walk off the Earth、,电子-热带浩室舞曲、,热血、动感、快乐、活力、夜店、轻快、正能量、极限运动、,英语,90,
Pretty Girl (Cheat Codes X CADE Remix),Cheat Codes、Maggie Lindemann、CADE、,电子-未来浩室、,热血、动感、快乐、爱情、浪漫、活力、夜店、酒吧、轻快、,英语,120,
Visions,Acreix、,电子-EDM渐进浩室舞曲、,热血、抒情、动感、悲伤、梦幻、快乐、思念、活力、放松、孤独、夜店、轻快、正能量、,纯音乐,128,
Cloud 9,Tobu、Itro、,电子-渐进浩室、,热血、动感、夜店、,英语,127,
Friends (Remix),Justin Bieber、BloodPop、Julia Michaels、,流行-欧美流行、,动感、,英语,104,
Somero,Mich、,电子-热带浩室舞曲、,快乐、放松、夜店、轻快、,纯音乐,55,
Steamworks,The Presets、,原声带-游戏原声、电子、,动感、,纯音乐,117,
Everybody (Vexento Remix),Vexento、,电子-热带浩室舞曲、,清新、快乐、爱情、浪漫、放松、婚礼、酒吧、,英语,95,
走秀,橙光音乐、Shockwave-Sound、,原声带、,动感、活力、,纯音乐,123,
Behind the Mask (Nikitin Remix),Nolan、,电子-深浩室舞曲、,动感、,纯音乐,117,
Hands To Myself,Selena Gomez、,流行-欧美流行、,甜蜜、动感、快乐、爱情、慵懒、放松、KTV、轻快、极限运动、,英语,110,
Sensual,TVÅ、,电子、,动感、放松、,英语,60,
Wrapped Up,Olly Murs、,流行-欧美流行、,动感、活力、夜店、极限运动、,英语,122,
Sunburst,Tobu、Itro、,电子-EDM渐进浩室舞曲、,清新、动感、可爱、快乐、活力、放松、轻快、极限运动、举铁、,纯音乐,127,
Sugar,Maroon 5、,流行-欧美流行、,抒情、动感、快乐、爱情、思念、浪漫、活力、放松、KTV、婚礼、酒吧、轻快、正能量、极限运动、有氧、家务、,英语,120,
Go Back Home,FKJ、,电子-迪斯科、,动感、快乐、活力、酒吧、,英语,95,
Lotus Eater (Tonton Remix),Tonton、Mura Masa、,电子、,放松、冥想、,纯音乐,73,
Waiting,FKJ、,节奏布鲁斯、,动感、慵懒、放松、酒吧、,英语,81,
GANGSTA(ZAGOR REWORK),Zagor、OZZIE、,电子、,动感、放松、,纯音乐,74,
Never Ending (Original Mix),Blood Groove & Kikis、,电子、,动感、梦幻、放松、,纯音乐,120,
Gangsta Walk,Cydian、,电子、,动感、活力、夜店、,英语,120,
No One Knows,Teenage Mutants、KANT、,另类/独立、电子、,,英语,120,
OOOOO (Cry About It) (Win & Woo Remix),Win & Woo、Pompeya、,电子、,动感、,英语,119,
Harlot (Vijay & Sofia Zlatko Remix),Vijay & Sofia Zlatko、Misun、,电子-深浩室舞曲、,动感、,英语,119,
Boom (Extended Mix),Tiësto、Sevenn、,电子-巴西贝斯、,放松、夜店、,英语,124,
Attention (Lash Remix),Charlie Puth、,电子-浩室舞曲、,动感、快乐、慵懒、放松、夜店、,英语,101,
Pacific Dive,Konut.、,电子-热带浩室舞曲、,热血、清新、动感、慵懒、放松、,纯音乐,55,
Body On Me,Rita Ora、Chris Brown、,电子、流行、,抒情、动感、爱情、思念、浪漫、活力、舞蹈、极限运动、举铁、,英语,89,
2AM (Matoma Remix),Astrid S、Matoma、,电子-热带浩室舞曲、流行-欧美流行、,动感、梦幻、放松、夜店、,英语,101,
belle journée pour ne rien faire,Guy Chambers & Sophie Hunter、,流行-法国流行、,抒情、悲伤、梦幻、放松、,国语,81,
Scabs,Bryson Andres、,,清新、平静、放松、助眠、极限运动、,纯音乐,117,
Treasure,Bruno Mars、,节奏布鲁斯-放克、流行-欧美流行、,甜蜜、热血、动感、快乐、爱情、慵懒、放松、酒吧、轻快、极限运动、,英语,115,
Talking to You,R3HAB、Rynn、,电子-电子舞曲、流行、,动感、活力、放松、夜店、极限运动、举铁、,英语,118,
Don't Stop (Radio Edit),Andrey Exx、Hot Hotels、,电子、,夜店、,纯音乐,120,
Always on My Mind (Original Mix),Mark Lower、Alexandra Prince、,电子-深浩室舞曲、,动感、夜店、,英语,61,
Hometown Girl,ZHU、,电子-深浩室舞曲、,,英语,100,
Try,Axero、,电子-热带浩室舞曲、,动感、梦幻、可爱、快乐、放松、,纯音乐,120,
River Flows In You (Original Mix),Mark Pride、,流行、,,纯音乐,127,
Aura,IOAH、,电子-Electronica、,动感、慵懒、放松、咖啡厅、酒吧、,英语,102,
Storyteller (Vijay & Sofia Zlatko Remix),Vijay & Sofia Zlatko、Sonnengruss、,电子、,清新、放松、酒吧、,英语,119,
Jodie's Lullaby (Original Mix),Alex H、,电子、,动感、梦幻、活力、放松、,纯音乐,125,
Trouble (Mike Williams Remix),Mike Williams、VÉRITÉ、R3HAB、,电子-未来弹跳、,甜蜜、动感、爱情、活力、夜店、酒吧、,英语,105,
Fade,Alan Walker、,电子-中速节奏、,动感、快乐、活力、轻快、正能量、有氧、家务、,纯音乐,90,
Sierra,Kartell、,电子-电子舞曲、,动感、快乐、活力、,纯音乐,120,
Drive My Car,DEAMN、,电子-热带浩室舞曲、,清新、动感、可爱、快乐、慵懒、活力、放松、极限运动、举铁、,英语,105,
Unchanged Mind,Valentin、,电子-电子流行、流行、新世纪、,悲伤、放松、孤独、,纯音乐,98,
Closer,The Chainsmokers、Halsey、,电子-电子流行、电子-未来贝斯、流行-欧美流行、,甜蜜、热血、抒情、清新、动感、悲伤、梦幻、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、治愈、KTV、夜店、酒吧、旅游、轻快、有氧、家务、,英语,94,
"Drive Back, Baby (Original Mix)",Platinum Doug、,电子-深浩室舞曲、,夜店、,英语,120,
I'm Alive,Céline Dion、,流行-欧美流行、流行-流行舞曲、,抒情、动感、,英语,100,
Sexual Healing (Kygo Remix),Kygo、Marvin Gaye、,电子-热带浩室舞曲、,夜店、,英语,101,
Running Back to You,Sean PM、Gary Nixon、,电子-深浩室舞曲、电子-电子舞曲、,动感、,英语,120,
Beauty,Wolf Colony、,另类/独立-独立流行、,抒情、动感、慵懒、活力、放松、学习、夜店、极限运动、,英语,115,
A Beautiful Farewell,Soulostar、,轻音乐、,抒情、悲伤、孤独、遗憾、,纯音乐,101,
Take Me Back,Matoma、Christopher、,电子-热带浩室舞曲、流行-欧美流行、,爱情、放松、,英语,97,
One Step At A Time,Jordin Sparks、,流行-欧美流行、,动感、活力、放松、极限运动、,英语,101,
quand la pluie tombe,Nymano、,电子、,动感、悲伤、爱情、浪漫、孤独、,英语,84,
Teachers,Daft Punk、,电子、,,英语,122,
As I Moved On,Blue Foundation、,电子-神游舞曲、,动感、慵懒、活力、放松、,英语,90,
Jack,HVOB、,电子-浩室舞曲、,动感、可爱、快乐、活力、,德语,120,
"Gang, Ding",Celestial、,电子、,动感、梦幻、爱情、浪漫、放松、,纯音乐,,
Pop It In 2,MADE IN HEIGHTS、,电子、,动感、慵懒、放松、,英语,120,
ID (Ultra Music Festival Anthem),Kygo、,电子-热带浩室舞曲、电子-电子舞曲、,清新、动感、放松、夜店、旅游、,纯音乐,105,
Sky (Radio Edit),Steerner、Martell、,世界音乐、电子-氛围音乐、电子-EDM渐进浩室舞曲、,热血、动感、梦幻、可爱、快乐、活力、放松、愤怒、轻快、正能量、极限运动、举铁、有氧、,纯音乐,125,
Closer to Me (Andrey Exx & Fomichev Remix),Lissat & Voltaxx、,电子-深浩室舞曲、,动感、夜店、,英语,118,
Gonna Get You (Original Mix),Sharam Jey、Night Talk、,电子-深浩室舞曲、,,纯音乐,60,
